'local_id','created','content','score','username'
'302533','','Sai lầm khi mua cái máy này, lỗi tè le. lúc mới mua được gần 1 tháng đã bị nhòe màn hình. ra hỏi thì bên tư vẫn nói không sao. hỗ trợ nâng cấp lên win 11. về thì không máy in ko nhận . phải ra quán hạ xuống win 10. hạ xuống thì cài được máy in nhưng cài mãi ko được chuột cảm ứng. ra điện máy thì toàn chỉ gặp nhân viên mà bên IT không có. đến nay thì màn hình tự dưng bị trắng..........','2','Lê Thị La'
'302533','','Sản phẩm tốt','4','C Thu'
'302533','','Sai lầm khi mua máy này, thời gian xạc pin bằng thời gian dùng tầm2h chút','1','Anh Thông'
'302533','','Từ lúc mua đến hiện tại thì đang sử dụng laptop này rất tốt','5','Nguyễn Thị Vân Châu'
'302533','','Máy hao pin khá nhanh chỉ được tầm hơn 2h. Có hiện tượng nóng máy. Lỗi đầy ổ C nên xử lí như nào Cũng không thể tải ứng dụng qua microsoft store','3','e thúy'
'302533','','Mình mua máy hôm 01/09 bữa giờ cũng chưa vọc máy nhiều chỉ mới dùng xem phim với lướt youtube thôi. Có mở thử nhiều trình duyệt thì thấy chuyển tab cũng mượt màn hình sắc nét loa to máy có bàn phím phụ khá hợp cho dân văn phòng kế toán.Nhưng máy tụt pin khá nhanh mình xem youtube tầm nửa tiếng thấy tụt 30% rồi rất nhanh nóng máy. Thấy đa phần ai cũng có lỗi này hết','4','Nguyễn Phương Uyên'
'302533','','sản phẩm chất lượng','5','Bạn Huế'
'302533','','Luôn mắc lỗi nhòe màn hình...đã đc đổi sang cái thứ 2 mà vẫn bị','1','Dinh'
'302533','','Mới mua được 2 ngày không biết bị gì mà nó cứ khởi động lại xong rồi nó giật giật qua màn màu xanh luôn bây giờ thì hết rồi để theo dỗi thêm vài ngày nữa xem sao','3','Nguyễn Hoàng Huy'
'302533','','Máy đẹp, loa nghe rất tốt. Quá ok','5','NGUYỄN THỊ HỒNG HÀ'
'302533','','Sản phẩm này sài rất ok nhưng khi mua thì không có quà tặng kèm gì cả chỉ được mõi chiếc ba lô đựng laptop thôi hi!','5','Lê Văn Thống'
'302533','','Máy mới mà pin hao nhanh, đang bị lỗi phải gửi đi bh','2','Nguyễn Thị Phương Thúy'
'302533','','Moi mua thấy ổn, nv tu van nhiet tinh. Máy chạy êm','5','Chị Chung'
'302533','','máy đẹp xài lâu hơi nóng','5','Hồng Hạnh'
'302533','','Rất tốt','5','Lê Thị Ánh Tuyết'
'302533','','Máy chậm so với quảng cáo','3','Anh Trúc'
'302533','','Máy xài hay bắt update win dù đã tắt cập nhật thật sự khó chịu. Máy chơi game nặng chút cũng dễ đơ . Không đèn bàn phím . Dùng tác vụ văn phòng thì ok','3','Thuỷ'
'302533','','Máy dùng mượt, ổn định, xứng đáng tầm tiền.','5','NÔNG VĂN HƯNG'
'302533','','Tốt','4','Chị Hằng'
'302533','','Máy chạy êm khá mượt,loa to nghe nhạc hay.Mẫu mã máy quá đẹp và nhẹ','4','TRẦN . NGHĨA'
'302533','','Máy rất ok, nếu nhẹ hơn xíu thj quá đã lun','4','Vũ Thị Mai'
'302533','','Tốt','4','Chị Hải'
'302533','','Amazing good services','5','Nguyễn Hoàng Vũ'
'302533','','Tốt','4','Nguyễn Thành Hải'
'302533','','Tốt','4','Anh Hậu'
'302533','','ok','4','Phượng'
'302533','','Tốt','4','Vũ Văn Ngọc'
'302533','','Sp dùng rất ok','4','Chị Vũ Thị Thơm'
'302533','','ok','5','Phạm Nguyễn Hương Quỳnh'
'302533','','Tốt','5','Vũ Minh Quân'
'302533','','Ok','5','Chị Thủy'
'302533','','sản phẩm rất tốt ạ , nhân viên cũng rất nhiệt tình','5','Bích Trâm'
'302533','','Các bạn nhân viên nhiệt tình chu đáo','5','Chị Thuý'
'302533','','Bin ko thong bao va tut binh nhanh','1','Nguyễn Duy Tịnh'
'302533','','Good but the speakers built should be different','4','Miela'
'302533','','','5','Lê Thị Hiền'
'302533','','','5','Anh Việt'
'302533','','','5','Lê thị huyền trang'
'302533','','','5','Bạn Nga'
'302533','','','4','Nguyễn Quốc Hưng'
'302533','','','5','Dương Thuỳ Linh'
'302533','','','5','HÀ PHƯỚC HIỀN'
'302533','','','3','Dương Minh Cảnh'
'302533','','','3','Chị Tâm'
'302533','','','5','Nguyễn Văn Hậu'
'302533','','','5','Nguyễn Thanh Phúc'
'302533','','','3','Anh Trường'
'310447','','không có nhiều kinh nghiệm xài laptop lắm nhưng theo mình thì cái này xài mượt, ổn nha','5','Đặng Quốc Huy'
'310447','','Xài khá ổn, ngon trong tầm giá','5','Phạm Minh Triết'
'310447','','','5','Trần Quang Minh'
'310447','','','4','Nguyễn Thanh Tín'
'321468','','Máy mỏng nhẹ, đẹp, màn hình sắc nét, hiệu năng cao, đáp ứng các file lớn chạy mượt','5','Việt Dũng'
'321468','','Nhanh như tia chớp','5','Nguyễn Tuấn Huy'
'321468','','Hiện tại SD thấy ok . Chưa có trục trặc gì.','5','Nguyễn Thi Hiền'
'328951','','','5','Thach'
'314849','','Ok','5','Nguyễn Văn Thêm'
'314849','','Mua về nhưng pin dùng soạn thảo văn bản, xem vtv mà chỉ có được khoảng 2 tiếng. Chắc phải bảo hành pin.','3','Tống Chiến'
'314849','','GÓC CHIA SẺ TRẢI NGHIỆM DỊCH VỤ BẢO HÀNH TỆ HẠI BÊN MSI 28/7 vừa qua mình mua 1 chiếc laptop msi bravo 15 B7ED R5 bên hệ thống điện máy xanh. Mục đích mua về để chơi genshin impact và 1 vài việc nhẹ thôi nên khi nhận máy mình tải game ở chi nhánh để test, tuy nhiên tốc độ tải chậm nên mình test qua màn hình và 1 vài cái nữa rồi mang về dùng. Nhân viên bên dmx vẫn tư vấn nhiệt tình để khách hàng có giá tốt nhất. Trong tuần đầu dùng máy rất hay có hiện tượng kết nối wifi chập chờn, nhiều lúc mất kết nối phải reset mới có lại. Loa dè, kết nối tai nghe cũng bị dè, khoảng 510 lại đơ giật màn hình dù chỉ bật vài tab chrome lướt web. Khoảng mùng 3,4 tháng 8 mình mang qua điện máy xanh để gửi hãng bảo hành, mình tự ghi hết các lỗi gặp phải để nhân viên làm cho nhanh vì bạn ý cũng kh thạo lắm. Đến ngày 9/8 nhân viên bên dmx báo mình máy đã bảo hành xong, mình qua lấy máy về sử dụng. Không biết bên bảo hành MSI có nhận được thông tin khách hàng bảo hành như sdt của mình kh, tuy nhiên trong 1 tuần bảo hành đó kh có nhân viên bên hãng MSI liên hệ cho mình. Máy về chỉ cài lại win, nhân viên bên đó chạy mấy phần mềm test hiệu năng xong thậm chí để nguyên vậy không xoá đi, cũng kh thông báo kết quả gì cho khách hàng là mình VÀ QUAN TRỌNG NHẤT LÀ MÁY BẢO HÀNH XONG VẪN BỊ LỖI Y NHƯ BAN ĐẦU.Sáng 10/8 mình hỏi bên dmx sdt bảo hành của hãng thì nhân viên báo số xxxx3000911 . Gọi thì thấy hiện là FPT Services, nên mình có hỏi lại bên dmx có nhầm kh thì được thông báo là hãng MSI chỉ cho duy nhất số đó. Mình gọi số xxxx3000911 từ lúc 8h đến 9 rưỡi sáng chi nhánh hà nội KHÔNG 1 AI NGHE, phải kết nối chi nhánh nghệ an và nhờ nhân viên trong đó liên hệ chi nhánh hà nội giúp mình, nhưng nhân viên thái độ rất tệ. Đến gần 10h mới có nhân viên chi nhánh hà nội bắt máy, mình có hỏi hôm nay kỹ thuật bên bạn đi làm kh, bán đó báo kh và mình yêu cầu THỨ 2 TUẦN TỚI LIÊN HỆ LẠI VỚI MÌNH NGAY ĐỂ GIẢI QUYẾT. TUY NHIÊN ĐẾN HÔM NAY LÀ THỨ 6 NGÀY 16/8 VẪN KHÔNG CÓ 1 NHÂN VIÊN NÀO BÊN MSI LIÊN HỆ MÌNH ĐỂ GIẢI QUYẾT. HÃNG LÀM VIỆC QUÁ VÔ TRÁCH NHIỆM.Mình có gửi kèm 1 số thông tin video, hình ảnh khi sử dụng lap msi này cho các bạn tham khảo, BUILD CỰC TỆ, ĐỂ GẦN QUẠT MÀ MÀN HÌNH GẬT GÙ HƠN PHÊ THUỐC CÁC BẠN THAM KHẢO ĐỂ TRÁNH BỊ TRƯỜNG HỢP NHƯ MÌNH','2','nam'
'314849','','Hậu chăm sóc khách hàng tệ.Lúc mua hàng rất ok tới khi máy gặp vấn đề nhắn tin cần hỗ trợ thì bơ quá bơ khách hàng.Bản thân mua sản phẩm tại TGDĐ trước giờ mà thật sự tới thời điểm hiện tại nha dù biết tùy địa điểm nhưng thật sự cách thức bán hàng đi xuống.Chắc chắn 1 điều sau chuyện này với tôi TGDĐ cũng chỉ là 1 của hàng bình thường không khác gì những cửa hàng chợ trời khác,nhiều khi những cửa hàng ngoài đó làm tốt hơn nhiều so với một hệ thống lớn cửa TGDĐ.Quá chán ,quá thất vọng.','1','Quốc Thiện'
'314849','','Sài ngon ,giá khuyến mãi tốt Sẽ giới thiệu cho bạn bè .....','5','Nguyễn Xuân Hùng'
'314849','','máy khá ok, chỉ có tiếng quạt hơi ồn xíu, pin sài nghe nhạc khoảng hơn 3 tiếng, bàn phím có độ nảy cao, khá mượt hy vọng sẽ dùng ổn và không bị vấn đề gì.','4','nguyễn văn công'
'314849','','máy ổn trong tầm giá, nhưng lâu lâu cũng bị lỗi win tự khởi động lại lúc mới bật máy còn lại thì dùng ok','4','Trần Đăng Khoa'
'314849','','máy ổn trong tầm giá','5','Lê Quang Hậu'
'314849','','Ngon, mỗi tội tiếng quạt gió hơi to','5','Hoàng Trọng Nghĩa'
'314849','','dịch vụ thật sự khá chán mua có sự kiện thanh toán qua ocb được giảm 500k nhưng mà ko được giảm chỉ giảm cho 150k đã thế chả hỗ trợ chuyển dữ liệu ổ cứng gì cả cái này mình bỏ qua được trang web thì lỗi tùm lum lúc có lúc không mua cái laptop này thì mấy tiếng là có mà balo thì giục mất 5 ngày balo về thì chả gọi mặc dù nói sẽ gọi điện cho đến lúc đến mua mới té ra phải trả thêm tiền ship 100k để mua nên đành mua cái balo 50k bên cửa hàng vậy mua xong mới biết cùng giá này thì bên hãng khác còn tặng đầy đủ phụ kiện chuột ba lô nâng cấp cân màu free ngay luôn chứ ko phải giục dù chấp nhận bỏ tiền để mua cái balo cứ kêu khuyến mãi các kiểu mà mua xong cứ như bị hớ tiền nhiều hơn mà dịch vụ chán sẽ không có lần thứ hai','2','Nguyễn Đức Thành'
'314849','','','5','Nguyễn Chí Thạnh'
'314849','','','4','Truyền'
'330169','','Máy khá nặng thích hợp chơi game , tiếng quạt như máy bay phản lực hơi ôn, chơi game cực đỉnh, mát máy','4','Lê Minh hiển'
'330169','','Con card 4060 này ăn bao nhiêu W điện vậy shop','4','Hiệu'
'330169','','T có mua cây Laptop Acer Predator Helios Neo PHN16 71 53M7 i5 13500HX/16GB/512GB/8GB RTX4060/165Hz/Win11. Sử dụng được vài ngày thì phát hiện lỗi phần cứng khung màn hình. Đem ra điện máy xanh bảo hành được quản lý điện máy xanh hộ trợ rất nhiệt tình. Kiểm tra đúng lỗi nhà sản xuất và T được đổi ngay 1 cây laptop mới. Phục vụ khách hàng rất tốt của điện máy xanh. Làm T rất hài lòng.','5','Ly Nam'
'330169','','thiết kế máy quá hầm hố cục mịt và nặng. Nma với tầm giá 25xxx ko thể tìm đc con rtx 4060 nào nhận 140w điện có màn 2.5k 16in được, với mình nó là máy ổn trong phân khúc giá cao cấp dễ so sánh thì máy sẽ ngang 1 con legion 5 30 đến 33tr săn thì dưới 29xxx xíu thì vì đã trải nghiệm cả 2 thì neo cho ra mức nhiệt siêu ổn định không nóng đáng để mua trong tầm giá may là có hỗ trợ thunderbolt 4 để mình dùng sac rời 120w của dth vẫn nhận đc nma ko tối đa, ai ko thích thiết kế quá hầm hố gaming cục mịch và tiếng quạt quá ồn và lap quá nặng thì ko nên mua, nếu các yếu tố kể trên ko ảnh hg đến nhu cầu sử dụng của bạn thì nó là 1 chiếc lap hoàn hảo trong tầm giá cân mọi tác vụ nặng nhẹ và làm edit vì màn phủ 100% srgb ko phải mua màn rời đánh giá 4.3 trên 5 sao là điểm của mình cho neo bản 2023 này','4','Hoàng Trọng Nhân'
'330169','','Một con mát mạnh nhất phân khúc 26tr đổ lại. Nhiều nhân nhiều luồng, màn đẹp làm đồ hoạ bá cháy nhưng tiếc là ko có sản phẩm nào khác có màn 2k, hiệu năng quá mạnh về cpu lẫn gpu tuy nhiên máy dễ bám vân tay và dễ nhận thấy bụi nên nhiều người sẽ có thể thấy khó chịu còn lại thì ko còn gì phải chê.','5','Minh Quang'
'330169','','Sản phẩm mình mua được với giá hơn 24tr. Cảm thấy giá này mà cấu hình như vậy thì rất OK. Mặt lưng kim loại mát lạnh, chơi game, làm dự án đồ họa đẹp mắt. Chỉ có cái tặng balo hơi dư thừa. Nên cho khách hàng tùy chọn không lấy balo giảm tiền thì sẽ phù hợp hơn.','5','Thanh Phú'
'311145','','','5','Minh Nhật'
'327409','','Máy tệ , bị lẫn lộn phím','1','Đỗ Công minh'
'326641','','E mới mua được 3 ngày nhưng mỗi lần bật máy lên ko sử dụng được hàng phím số','3','Huyền'
'323587','','Cho mình hỏi, sao phần Office 365 của mình không được kích hoạt vậy Xin hướng dẫn ạ, mình mua ngày 28 tết.','4','Thịnh'
'323587','','Bữa mua đc giá 12tr quá êm ,máy quá mượt so với tầm giá 12tr','5','Nguyễn văn Trường'
'323587','','Giá ở đây 1 đằng ra tiệm 1 nẻo, mới mua hôm trước 13tr4 mà nay 12tr3. Chắc lần cuối mua tgdđ.','3','Lê bảo'
'323587','','Giận dễ sợ mới mua giá 16.420 lúc 1h mấy.HGiờ 4h20 lên xem lại 14.290.','4','Nhi'
'329789','','Máy này xin lắm','5','Đinh Quang Mạnh'
'315906','','Mình mua máy được 2 tuần xài rất hài lòng, do công việc mình liên quan đến xử lý data mở nhiều tab máy chạy rất mượt.','5','Ngọc Trân'
'327981','','Mới mua được 3 tuần mà mấy ngày đầu thì báo lỗi tự restart, rồi đến tuần thứ 3 lúc thì đơ hoàn toàn cả máy lúc thì tự tắt màn hình rồi kêu ù ù luôn. Chán ghê luôn','2','Ninh Thị Nga'
'313177','','Cho em hỏi làm thế nào để keyboard brightness bật liên tục mà không tự tắt ạ. Em cảm ơn','4','Đăng Chức'
'313177','','Sp sử dụng rất ok nhé mn','5','Hiếu'
'313177','','','5','Thanh Hùng'
'320431','','rất nóng máy, quá sai lầm khi bỏi ra số tiền nnhuw vậy','1','aFFFFF'
'320431','','xài mượt ,mặc dù vẫn còn nóng nhưng chỉ lúc sạc là nóng nhất. Màu bạc đẹp hơn. MỎng nhẹ nhìn thanh lịch . Mình đang test thử chạt một số phần mềm design nên chưa rõ được hiệu năng . Thao tác VP ok','4','Phương Quế'
'320431','','Vừa mới lấy hôm qua, nhỏ gọn và phong cách đẳng cấp, ngoại hình đẹp, màn hình rõ nét, loa vừa phải không xuất sắc lắm. Nhân viên siêu thị TGDD 1077 Hậu Giang tư vấn nhiệt tình.','5','Trần Nhất Linh'
'320431','','Good','4','Anh Điền'
'320431','','Pin ổn, màn đẹp, nhưng khung nhôm hơi chán, cầm 2 tay lên ngay chỗ gần bàn phím cứ kêu tách tách cảm giác không chắc chắn. Vỏ máy không biết shop có bảo hành không','3','Dương Thị Thủy Tiên'
'320431','','Máy mượt, pin trâu, nhân viên tại 359 Lê Văn Sĩ hỗ trợ nhiệt tình.','5','Sang'
'320431','','sản phẩm chất lượng. sẽ ủng hộ thêm lần sau','5','A tú'
'315909','','','5','Huỳnh Tấn Cường'
'328946','','Tuyệt vời','5','Nguyễn Nhất Huy'
'328473','','T mới mua máy chưa được 2 tháng mà đã liệt nhiều phím. Giờ mang đi bảo hành, sửa, khác gì nhận về 1 máy cũ.','2','Thuỷ'
'313627','','ok','5','Thành'
'313627','','Máy mình mua ngày 10/12/2024. Ban đầu về xài sạc vẫn đủ 100%, nhưng gần đây cắm sạc đèn báo full nhưng vẫn chỉ ở mức 99% là sao nhỉ','4','Nguyên Văn Pho'
'313627','','Cho hỏi sao tôi thấy để có tặng chuột k dây khi mua online, mà của tôi k thấy có ạ','4','Nhung'
'313627','','Máy dùng ổn định, chức năng tốt, nhân viên nhiệt tình. Tuy nhiên, hôm nay mình kiểm tra máy thì thấy mình mua máy mới sao lại nhận được máy đã kích hoạt được 16 tháng rồi Mong Thế giới di động giải thích.','4','Lê Cương'
'313627','','rất tuyệt vời','5','Hồng Anh'
'313627','','tốt','5','Nam'
'313627','','Dùng ok','5','Lê Xuân Quỳnh'
'313627','','Máy xài ổn','4','TRAN'
'313627','','','5','Anh Hiệp'
'317709','','Mấy anh chị em dùng Laptop ko cắm sạc rồi kêu máy đơ , máy lag này nọ Cũng nể mấy bác luôn','4','Manucian main'
'317709','','Xin cách đổi màu bàn phím','3','Mai Trung Kiên'
'317709','','sản phẩm tốt','4','Trần Lê Pháp'
'317709','','Tàm tạm, lâu lâu bị đơ xíu.','4','Trần Thanh Thế'
'317709','','Tưởng gaming nặng nhưng máy này nhẹ. Sd mượt lắm. Màn nhưng FHD nhưng máy này màu đẹp ko nhợt. Nói chung thấy ok.','5','Duy Khang'
'317709','','Thỉnh thoảng bị đơ','3','Văn'
'317709','','mua được 1 tuần, máy nóng, log in chậm, lâu lâu bị đơ','2','Ngoc'
'317709','','Mình chưa dùng hết tính năng nên cũng không biết','3','Đào Duy Hùng'
'317709','','Máy xài khởi động hơn chậm cho dù chưa cài gì nhiều. Máy mới mua 21.990.000d mà giờ giảm còn 20.990.000d rồi, thật đau lòng D','4','Nguyễn Hữu Tiến'
'317709','','Tuyệt vời','5','Nguyễn Văn Long'
'317709','','Hiện tại vẫn ổn','3','Phúc'
'317709','','','4','Hiệp'
'317709','','','5','Anh Phương'
'317709','','','5','Phạm Nguyễn Khả Vân'
'313332','','Hơi thất vọng, mở 1 file CAD lên máy vẫn đứng. Không mượt như mình mong đợi','1','Ngô Văn Thắng'
'313332','','Tôi rất ít chơi game nhưng tôi rất thích dùng máy này để lập trình, máy rất ổn định, mạnh mẽ, phản hồi tác vụ rất nhanh. Tự tin để chạy các ứng dụng nặng','5','Toại'
'313332','','Máy rất tốt, chạy các tựa game rất mượt, quang trọng là khi làm việc hiệu suất máy cực kì tốt. Ổn định theo mạng, có lúc vượt trội hơn. Nhưng có một vấn đề hầu hết các máy gaming gặp là khi không đeo tay nghe cáo quạt tản nhiệt hơi ồn.Nói chung máy ổn và hiệu quả tốt.','5','Trần Minh Lâm'
'313332','','sản phẩm dùng rất tốt,chơi game mượt,ít có hiện tượng giật lag,rất đáng tiền','5','Phan Đức Huy'
'313332','','Sp dùng rất tốt','5','Nguyễn Văn Phúc'
'313332','','Rất tốt','5','Vũ Đăng Định'
'313332','','Dùng ôk có điều lúc k cấm sạc nghe nhạc lâu lâu nó bị rè còn cấm sạc vào thì bình thường là có lỗi gì không ạ','4','Lộc'
'313332','','dùng cũng ok','4','Bùi Mạnh Cường'
'313332','','hang chat luong cao','5','Em Hiếu'
'313332','','Tôi thấy với giá này con này rất hợp lý với giá cả sinh viên','4','Hải Thịnh'
'313332','','','3','Gia Huân'
'313332','','','5','Châu Minh Tâm'
'327507','','laptop mới mua khi vào web nền trắng nó sẽ bị lóa chói lên cỡ 4s rồi nó bình thường trở lại. đó là do lỗi máy hay do laptop có cài chức năng gì mà không biết v ạ','4','Trà Ngọc Kim Ngân'
'327507','','NV tư vấn nhiệt tình , máy đẹp , hiệu năng tốt','5','Giá Cát'
'325699','','','3','Nguyễn Minh Trí'
'313973','','Mới mua khoảng 2 tháng .Không dùng được CapCut tải đi xóa lại nhiều lần vẫn không được. AutoCAD thì gựt lag . Quá thất vọng','2','Nguyễn Văn Quang'
'313973','','Máy ổn áp. Dùng autocad rất mượt','5','Vinh'
'311117','','Máy này có sạc cổng C để sài sạc dự phòng được không ad','5','Nguyen Truong Giang'
'311117','','Sao khởi động lâu lên vậy admin','5','Ngân Cường'
'311117','','Sao máy tụt pin rất nhanh dù mới mua có 1 ngày,tụt pin nhìn muốn chóng mặt luôn. Bị lỗi gì không ,nếu sử dụng liên tục chỉ để lướt web máy sẽ xài được mấy tiếng.','4','Hương'
'311117','','trước em mua được bên đại lý hỗ trợ cài mcafree miễn phí, nhưng e xóa nhầm, giờ có hỗ trợ cài lại online ko ạ','5','Nguyễn Thùy Linh'
'311117','','Mới dùng được một ngày nhưng đang không hiểu chất lượng pin thế nào. Lúc mới mở máy lên pin báo 43% xài trong 3h40. Một phút sau bắt đầu thao tác thì lại báo 42% xài trong 1h50. Nói chung tuột pin rất nhanh. Đây là do lỗi pin đúng không ạ review thấy nếu thao tác văn phòng thì trong 67 tiếng mà. Mình chưa hề làm gì đến office, mới chỉ mở check email thôi đó. Máy mới lấy chiều qua tại shop. Liên hệ giải đáp giúp mình.','4','Dung'
'311117','','Máy mỏng nhẹ, dùng rất mượt.','5','TRẦN XUÂN DANH'
'311117','','Máy ngon nha mng','4','Anh Huy'
'311117','','','5','Hoàng Đức Minh'
'311117','','','4','Quách Như Lam'
'311117','','','4','Nguyễn Thị Xuân Phương'
'329075','','Tệ, sử sụng lỗi không.lần thứ nhất đổi là lỗi phím thứ 2 thì lỗi màn đem đổi thì không đc trong khi chưa 30 ngày','1','Chung'
'329075','','Đánh giá 1 sao thì không cho đánh giá, đừng có ai mua cả, mua 2 ngày thì máy loa rè, coi youtube thì 15p tự reset, mua 2 ngày phải gửi hãng bảo hành 15 ngày,','3','Trần Thị Huyền Giang'
'329075','','Màn hình mờ dù đã chỉnh độ sáng hết mức','2','Huân'
'329075','','Với tầm giá, nhu cầu văn phòng thì máy rất xứng đáng','4','Hoài Nam'
'329075','','Màn hình xanh mờ','3','Lê Thị Thu Hiền'
'328135','','Mình đang sử dụng máy này được gần 1 tháng, nhìn chung thì trải nghiệm mình đánh giá chưa thực sự mượt lắm, hay bị lỗi phần mềm làm đơ và lag. Mỗi lần vậy thì phải restart lại máy. Máy mới thì hay bị xung đột drive dẫn đến có một số tính năng hoặc chức năng của máy sẽ không hoạt động. Trừ phi phải xóa đi cài lại. Mình cũng đã từng mang ra và nhờ Anh/Chị TGDD hỗ trợ. Nhưng để tránh bị lại, thì mình tắt chức năng đó luôn để tránh đơ hoặc lag máy. Nhưng lâu lâu vẫn bị lại. Có khi một tấm hình trên zalo, máy khác mở bình thường, qua máy mình bấm vào nó không hiển thị.. Nhìn chung máy mới thì sẽ có nhiều cái cần phải làm quen nhiều. Nếu anh em mua máy thì chịu khó ít hôm, theo dõi và cập nhật thường xuyên. Còn đối với mình những lỗi phần mềm này với mình thì bất tiện và cảm thấy hơi khó chịu. Và ở trên chỉ là trải nghiệm cá nhân mình.','3','Trinh'
'303835','','tgdd có hỗ trợ nâng cấp ram không ạ','5','Nguyễn Hoàng Tân'
'303835','','Review sau 1 năm 1 tháng mua máy. Máy tệ kinh khủng khiếp. Mua được vài hôm thì lỗi loa, âm thanh nhiễu kêu ầm lên. Đem ra store thì nhân viên cài lại drive và nói bị xung đột drive. Tưởng thế là xong nhưng không, tháng sau tiếp tục lỗi tiếp và mình hết hạn đổi máy. Tới bây giờ thỉnh thoảng vẫn bị lỗi này. Lỗi thứ 2 đấy là máy kêu to rất ồn, ví như cái máy cày chắc còn nhẹ.Lỗi thứ 3 đấy là đơ, lag. Đơ không thể di chuột mà bắt buộc phải nhấn nút nguồn để khởi động lại. Cực kì bất tiện khi đang làm việc, khởi động cái là mất hết toàn bộ việc đang xử lí. Nói thêm là mình sử dụng các tác vụ nhẹ như canva, facebook, amazon, docs,.. TRẢI NGHIỆM QUÁ TỆ VỚI SẢN PHẨM NÀY','1','Nhung'
'303835','','Ok','5','Anh Lâm'
'303835','','Máy nhanh nóng, hết pin nhanh, tầm hơn 3 tiếng đã hết pin, vỏ nhựa dễ xước','3','Trương Thị Hương Giang'
'303835','','Tôi mới mua được 1 tuần dùng mượt nhưng lại bị nóng cả trên bàn phím không biết có phải là vấn đề bất thường không','3','Chị Huyền'
'303835','','Ok','3','Chị Huyền'
'303835','','Pin hết quá nhanh','3','Tiến'
'303835','','Rất tốt','5','Em Trinh'
'303835','','Tôi dùng máy nhản hiệu Dell này rất tốt và mượt.','5','Thệ'
'303835','','Chạy rất mượt.','5','Đặng Văn Thới'
'303835','','tốt','4','Nguyễn Tấn Cường'
'303835','','- Máy chạy êm, mượt - Tính thần đón tiếp, phục vụ của nhân viên tốt','4','NGUYỄN HỮU THẬT'
'303835','','Nhân viên giới thiệu máy rất tốt Tư vấn nhiệt tình, dễ thương nữa','5','Chị Hạnh'
'303835','','Đã chỉnh sửa chức năng Loa ok','5','CÔNG TY TNHH THƯƠNG MẠI DỊCH VỤ NAM KHANG MOTOR'
'303835','','Tốt','4','Trần Tuấn Thiện'
'303835','','Không có led bàn phím','3','Nguyễn Văn Út Tuyên'
'303835','','Hoạt động máy ổn định, tính năng họt động tốt','4','Cô Dung'
'303835','','Chỉ tặng có ba lô. Không tặng chuột gì cả tệ quá...','2','Nguyễn Văn Đầy'
'303835','','😍😍','4','Chị Quyên'
'303835','','','4','Đích'
'303835','','','3','Thu Trang'
'328239','','Cái laptop 1 ngày cập nhật 800 lần ,phiền thật sự','4','Hoài Nhơn'
'322070','','Moi xai thay cung tot','5','Nguyễn Thị Thảo'
'322070','','','5','Kiều Loan'
'322070','','','5','Phạm Phú Quốc'
'322070','','','5','Đường Gia Tường'
'322070','','','4','Huyền'
'322070','','','3','Phạm Văn Hưng'
'322568','','Asus quá tuyệt vời.Đẹp, mạnh mẽ, nam tính. Máy êm mượt với game cấu hình nặng Fifa online, vv.. Trong tầm tài chính phục vụ giải trí thì Ae nên mua. Ae mua thêm chuột + bàn phím asus là chuẩn bộ nhé .Store 1521 huỳnh tấn phát q7, Good job','5','Anh là N'
'325050','','Đã xài 1 năm rồi mới lên đây đánh giá, điểm mạnh là hãng acer có phần mềm tinh chỉnh của máy tốt. chạy mượt. máy build chắc chắn, nhẹ. pin khoản 56 tiếng. lưu ý là khi mua về nên tắt cái tính năng bật youtube là touch pad tự hiện sáng điều khiển vì mặc dù đẹp nhưng tối ưu hóa chưa tốt nên ngốn cpu khiến quạt kêu to. còn lại đều đáp ứng dư nhu cầu đồ họa, văn phòng và gaming','5','Dương'
'325050','','Giá tốt, máy chạy ngonđáng mua nhe mọi ng..','5','Anh Vinh'
'321193','','Mới sd, tạm thời ổn','3','Lê Công Hiệu'
'321193','','Pin hết nhanh','4','Nông Văn Hương'
'330579','','Máy chạy tốt, pin lâu, màn hình đẹp.','5','Huy'
'329337','','sản phẩm tốt nhân viên tư vấn nhiệt tình','5','minh huy'
'309243','','tản nhiệt máy ko ồn mà quá ồn, nên cân nhắc khi mua máy và để ý đến tản nhiệt của máy','1','trang'
'309243','','Máy dùng ổn, tản nhiệt hơi ồn, tác vụ ổn định có điều cập nhật nhiều lúc đơ lag...','4','Bá Nhất'
'309243','','Quạt tản nhiệt ồnn, bản lề yếu.Máy ổn, phù hợp với mục đích văn phòng.','3','Thiên Nhi'
'309243','','anh ơi, máy này cài Autocad phiên bản năm bao nhiêu chạy được vậy ạ, tại em mua máy mới mà ông anh em kêu máy này yếu cài Cad 2017 thôi chứ cài cao chạy không được ạ','5','Phúc'
'309243','','Tản nhiệt của máy ồn','3','NGUYỄN THỊ THỦY'
'309243','','Máy dùng tốt','5','Anh Bảo Anh'
'309243','','Ok','3','Minh'
'309243','','','4','Như'
'309243','','','5','Nguyễn Phan Khánh An'
'309243','','','5','LÊ THỊ HOÀI LINH'
'320434','','','4','Vương Cẩm Thanh'
